model,classifier,nn_number,epochs,batch-size,learning-rate,optimizer,normalize-features,tense,voice,pronouns,named-entities,sentiment,pos-tags,dep-tags,sentences,domain,sentence-similarity,precision,recall,f1,accuracy
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,0.6234817813765182,0.1848,0.285097192224622,0.5366
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,0.4730941704035874,0.2532,0.3298593017196456,0.4856
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,-,0.6536833192209992,0.3088,0.419451236077153,0.5726
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,0.7600827300930714,0.294,0.4239976925295645,0.6006
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,-,-,+,+,0.7220512820512821,0.2816,0.4051798561151079,0.5866
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,-,0.7878566203365033,0.4308,0.5570209464701319,0.6574
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,-,+,0.7515723270440252,0.2868,0.4151708164447018,0.596
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,0.7220512820512821,0.2816,0.4051798561151079,0.5866
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,-,-,0.7516245487364621,0.4164,0.535907335907336,0.6394
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,+,+,0.6386206896551724,0.1852,0.2871317829457364,0.5402
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,-,-,+,+,0.5078671328671329,0.2324,0.3188803512623491,0.5036
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,+,-,0.7182222222222222,0.3232,0.4457931034482758,0.5982
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,-,+,0.6354883081155434,0.1848,0.2863340563991323,0.5394
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,-,-,-,+,0.5258780036968577,0.2276,0.3176996091568955,0.5112
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,-,-,0.6587091069849691,0.298,0.410355274029193,0.5718
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,+,+,0.7257889009793254,0.2668,0.3901725650775079,0.583
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,0.6713362068965517,0.2492,0.3634772462077013,0.5636
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,+,-,0.7723146747352496,0.4084,0.5342752485609629,0.644
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,-,+,0.7258771929824561,0.2648,0.388042203985932,0.5824
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,-,-,-,+,0.6781485468245425,0.252,0.3674540682414698,0.5662
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,-,-,0.7407407407407407,0.4,0.5194805194805194,0.63
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,+,+,0.6073871409028728,0.1776,0.2748375116063138,0.5314
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,-,-,+,+,0.4296241709653647,0.2332,0.3023074928701063,0.4618
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,+,-,0.6876075731497419,0.3196,0.4363735663571819,0.5872
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,-,+,0.6016371077762619,0.1764,0.2728116300649552,0.5298
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,0.4580498866213152,0.2424,0.3170285116400733,0.4778
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,-,-,0.6345177664974619,0.3,0.407387289516567,0.5636
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,+,+,0.7590486039296794,0.2936,0.4234208249206808,0.6002
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,-,-,+,+,0.7186858316221766,0.28,0.4029936672423719,0.5852
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,+,-,0.7868131868131868,0.4296,0.5557567917205691,0.6566
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,-,+,0.7526315789473684,0.286,0.4144927536231884,0.596
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,+,0.718974358974359,0.2804,0.4034532374100719,0.5854
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,-,-,0.7491013659237958,0.4168,0.5355949627345156,0.6386
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,+,0.6377622377622377,0.1824,0.2836702954898911,0.5394
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,+,0.4849863512283894,0.2132,0.2961933870519588,0.4934
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,0.7169642857142857,0.3212,0.443646408839779,0.5972
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,-,+,0.6377622377622377,0.1824,0.2836702954898911,0.5394
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,+,0.471356783919598,0.1876,0.2683834048640915,0.4886
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,-,-,0.6605263157894737,0.3012,0.4137362637362637,0.5732
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,+,+,0.7291440953412784,0.2692,0.3932223196026877,0.5846
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,+,0.6684607104413348,0.2484,0.3622047244094488,0.5626
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,+,-,0.7716236722306525,0.4068,0.532739654269251,0.6432
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,-,+,0.7265795206971678,0.2668,0.3902867173785839,0.5832
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,+,0.6787620064034151,0.2544,0.3700901949374454,0.567
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,-,-,0.7396449704142012,0.4,0.5192107995846315,0.6296
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,+,-,+,+,0.6030013642564802,0.1768,0.2734302505412929,0.5302
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,0.4031296572280178,0.2164,0.2816241540864133,0.448
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,+,-,+,-,0.6857876712328768,0.3204,0.4367502726281352,0.5868
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-,+,0.6030013642564802,0.1768,0.2734302505412929,0.5302
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,0.4047424366312346,0.198,0.2659145850120871,0.4534
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-,-,0.6370494551550713,0.304,0.4115894936366098,0.5654
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,+,+,-,+,+,0.753731343283582,0.2828,0.4112856311809191,0.5952
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,+,-,-,+,+,0.717391304347826,0.2772,0.3998845931909983,0.584
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,+,+,-,+,-,0.7857672349888807,0.424,0.5507924136139257,0.6542
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,+,+,-,-,+,0.7489224137931034,0.278,0.4054842473745624,0.5924
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,0.7147302904564315,0.2756,0.3978060046189377,0.5828
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,+,+,-,-,-,0.7458120903131829,0.4096,0.5287890524141493,0.635
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,-,+,-,+,+,0.635343618513324,0.1812,0.2819794584500467,0.5386
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,-,-,-,+,+,0.5101143359718557,0.232,0.3189441847676657,0.5046
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,-,+,-,+,-,0.7229129662522202,0.3256,0.4489795918367347,0.6004
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,-,+,-,-,+,0.6348314606741573,0.1808,0.2814445828144458,0.5384
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-,+,0.521978021978022,0.228,0.3173719376391982,0.5096
traditional,svm,-,-,-,-,-,-,-,+,-,+,+,-,+,-,-,-,0.6710296684118674,0.3076,0.4218321448162369,0.5784
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,+,+,-,+,+,0.7311111111111112,0.2632,0.3870588235294118,0.5832
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,+,-,-,+,+,0.6638115631691649,0.248,0.361094933022714,0.5612
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,+,+,-,+,-,0.7678300455235205,0.4048,0.5301204819277109,0.6412
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,+,+,-,-,+,0.7287946428571429,0.2612,0.3845700824499411,0.582
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,+,0.6720085470085471,0.2516,0.3661233993015134,0.5644
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,+,+,-,-,-,0.7339719970523213,0.3984,0.5164635727249157,0.627
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,-,+,-,+,+,0.6095890410958904,0.178,0.2755417956656347,0.532
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,0.438953488372093,0.2416,0.3116615067079463,0.4664
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,-,+,-,+,-,0.7026793431287813,0.3252,0.4446267432321575,0.5938
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,+,0.6060191518467852,0.1772,0.2742185082017951,0.531
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,0.4659525631216526,0.2436,0.3199369582348306,0.4822
traditional,svm,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,-,0.6429780033840947,0.304,0.4128191200434546,0.5676
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,+,+,-,+,+,0.7540106951871658,0.282,0.4104803493449782,0.595
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,+,-,-,+,+,0.7108559498956158,0.2724,0.3938692886061307,0.5808
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,+,+,-,+,-,0.7849702380952381,0.422,0.548907388137357,0.6532
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,+,+,-,-,+,0.7508055853920516,0.2796,0.4074613815214223,0.5934
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,+,-,-,-,+,0.7122002085505735,0.2732,0.3949118242266551,0.5814
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,+,+,-,-,-,0.7461928934010152,0.4116,0.5305491105955142,0.6358
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,-,+,-,+,+,0.6323943661971831,0.1796,0.2797507788161993,0.5376
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,-,-,-,+,+,0.481981981981982,0.214,0.296398891966759,0.492
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,-,+,-,+,-,0.7144112478031635,0.3252,0.4469488730071468,0.5976
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,+,0.6315049226441631,0.1796,0.2796636561818748,0.5374
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,+,0.4691235059760956,0.1884,0.2688356164383562,0.4876
traditional,svm,-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,-,0.6681109185441941,0.3084,0.4220032840722496,0.5776
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,+,+,-,+,+,0.730299667036626,0.2632,0.3869450161717142,0.583
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,+,-,-,+,+,0.6630785791173305,0.2464,0.3592884222805482,0.5606
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,+,+,-,+,-,0.7657657657657657,0.408,0.5323590814196242,0.6416
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,+,+,-,-,+,0.7293986636971047,0.262,0.3855208946439082,0.5824
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,+,0.677038626609442,0.2524,0.3677156177156177,0.566
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,+,+,-,-,-,0.731420161883738,0.3976,0.5151593677118425,0.6258
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,+,0.6032831737346102,0.1764,0.2729805013927576,0.5302
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,0.4097744360902255,0.218,0.2845953002610966,0.452
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,0.6996557659208261,0.3252,0.44401966138722,0.5928
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,+,0.6032831737346102,0.1764,0.2729805013927576,0.5302
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,0.4124386252045826,0.2016,0.2708221386351424,0.4572
traditional,svm,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,0.6463210702341137,0.3092,0.4182900432900432,0.57
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,+,+,-,+,+,0.7579814624098867,0.2944,0.4240852780178622,0.6002
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,+,-,-,+,+,0.71900826446281,0.2784,0.4013840830449827,0.5848
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,+,+,-,+,-,0.7855579868708972,0.4308,0.5564453629553088,0.6566
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,+,+,-,-,+,0.755440414507772,0.2916,0.4207792207792208,0.5986
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,+,-,-,-,+,0.7199170124481328,0.2776,0.4006928406466513,0.5848
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,+,+,-,-,-,0.7538015930485156,0.4164,0.5364596753414068,0.6402
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,-,+,-,+,+,0.6369770580296896,0.1888,0.2912681271212589,0.5406
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,-,-,-,+,+,0.5034965034965035,0.2304,0.3161361141602634,0.5016
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,-,+,-,+,-,0.7211961301671064,0.328,0.4509210888094583,0.6006
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,0.6342780026990553,0.188,0.2900339401419315,0.5398
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,+,0.5177434030937216,0.2276,0.316198944151153,0.5078
traditional,svm,-,-,-,-,-,-,-,-,+,+,+,-,+,-,-,-,0.6626609442060086,0.3088,0.4212824010914052,0.5758
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,+,+,-,+,+,0.7292576419213974,0.2672,0.3911007025761124,0.584
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,+,0.6620021528525296,0.246,0.3587051618547681,0.5602
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,+,+,-,+,-,0.7695817490494297,0.4048,0.5305373525557011,0.6418
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,+,+,-,-,+,0.7282608695652174,0.268,0.391812865497076,0.584
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,0.6702241195304163,0.2512,0.3654349723596159,0.5638
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,0.7407407407407407,0.4,0.5194805194805194,0.63
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,-,+,-,+,+,0.5902503293807642,0.1792,0.2749309604173059,0.5274
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,0.4225878833208676,0.226,0.2945009121709669,0.4586
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,-,+,-,+,-,0.6893039049235993,0.3248,0.4415443175638934,0.5892
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,0.5842105263157895,0.1776,0.2723926380368098,0.5256
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,0.4413793103448276,0.2304,0.3027595269382391,0.4694
traditional,svm,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,0.6258223684210527,0.3044,0.4095801937567276,0.5612
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,+,+,-,+,+,0.760577915376677,0.2948,0.4249063130585183,0.601
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,+,-,-,+,+,0.7191709844559585,0.2776,0.4005772005772006,0.5846
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,+,+,-,+,-,0.7888970051132214,0.432,0.5582837942620833,0.6582
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-,+,0.7565036420395421,0.2908,0.4201097948569777,0.5986
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,+,-,-,-,+,0.7199170124481328,0.2776,0.4006928406466513,0.5848
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-,-,0.7541456380677721,0.4184,0.5382042706457422,0.641
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,-,+,-,+,+,0.6344086021505376,0.1888,0.2909987669543773,0.54
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,+,0.4784560143626571,0.2132,0.2949640287769784,0.4904
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,-,+,-,+,-,0.7131647776809067,0.3272,0.4485878804496847,0.5978
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,+,0.6325706594885598,0.188,0.2898550724637681,0.5394
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,0.4812623274161736,0.1952,0.2777461582242458,0.4924
traditional,svm,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,0.6660914581535806,0.3088,0.4219732167258814,0.577
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,+,+,-,+,+,0.7281659388646288,0.2668,0.3905152224824356,0.5836
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,+,0.664876476906552,0.2476,0.3608277470125328,0.5614
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,+,+,-,+,-,0.7676003028009084,0.4056,0.5307511122742739,0.6414
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,+,+,-,-,+,0.7269736842105263,0.2652,0.3886283704572099,0.5828
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,+,0.6763129689174705,0.2524,0.3676085056801631,0.5658
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,+,+,-,-,-,0.7382005899705014,0.4004,0.5191908713692945,0.6292
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,+,0.5877659574468085,0.1768,0.2718327183271833,0.5264
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,0.3919022154316272,0.2052,0.269362037280126,0.4434
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,-,0.6881270903010034,0.3292,0.4453463203463203,0.59
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,+,0.586436170212766,0.1764,0.2712177121771217,0.526
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,0.3975103734439834,0.1916,0.2585695006747638,0.4506
traditional,svm,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,0.630718954248366,0.3088,0.4146079484425349,0.564
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,+,+,-,+,+,0.7550585729499467,0.2836,0.4123291654550741,0.5958
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,+,-,-,+,+,0.71898197242842,0.2712,0.3938425791460935,0.5826
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,+,+,-,+,-,0.7816691505216096,0.4196,0.5460697553357626,0.6512
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,+,+,-,-,+,0.75,0.2796,0.4073426573426573,0.5932
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,+,0.7161152614727855,0.2684,0.3904567937154495,0.581
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,+,+,-,-,-,0.7452415812591509,0.4072,0.5266425245732023,0.634
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,+,0.6286472148541115,0.1896,0.2913337430854333,0.5388
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,-,-,-,+,+,0.4900260190806591,0.226,0.3093347933205584,0.4954
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,-,0.7210481825866442,0.3412,0.4632093402117839,0.6046
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,0.6251655629139072,0.1888,0.2900153609831029,0.5378
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,0.5077062556663645,0.224,0.3108520677213433,0.5034
traditional,svm,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,0.6652926628194559,0.3228,0.4346889307837328,0.5802
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,+,+,-,+,+,0.7257889009793254,0.2668,0.3901725650775079,0.583
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,0.6655737704918033,0.2436,0.3566617862371889,0.5606
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,+,+,-,+,-,0.7695817490494297,0.4048,0.5305373525557011,0.6418
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,+,+,-,-,+,0.7230098146128681,0.2652,0.3880597014925373,0.5818
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,0.6746203904555315,0.2488,0.3635300993571011,0.5644
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,+,+,-,-,-,0.7341678939617083,0.3988,0.51684810782789,0.6272
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,+,0.5974193548387097,0.1852,0.2827480916030534,0.5302
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,0.4371541501976284,0.2212,0.2937583001328021,0.4682
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,-,0.7016528925619835,0.3396,0.4576819407008086,0.5976
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,0.5932642487046632,0.1832,0.2799511002444987,0.5288
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,0.454619787408013,0.2224,0.2986838571044856,0.4778
traditional,svm,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,0.6418269230769231,0.3204,0.4274279615795091,0.5708
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,+,+,-,+,+,0.7524012806830309,0.282,0.4102414896712248,0.5946
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,+,-,-,+,+,0.7164502164502164,0.2648,0.3866822429906542,0.58
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,0.7818317200297841,0.42,0.546448087431694,0.6514
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,+,+,-,-,+,0.75,0.2796,0.4073426573426573,0.5932
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,+,0.7183098591549296,0.2652,0.3873794916739702,0.5806
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,0.743947175348496,0.4056,0.5249805850375356,0.633
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,+,0.6278145695364239,0.1896,0.2912442396313364,0.5386
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,+,0.4755989352262644,0.2144,0.2955610697546181,0.489
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,0.7191201353637902,0.34,0.4617055947854427,0.6036
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,0.6208718626155878,0.188,0.2886091495241019,0.5366
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,0.4830188679245283,0.2048,0.2876404494382023,0.4928
traditional,svm,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,0.6661184210526315,0.324,0.4359526372443488,0.5808
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,+,0.724400871459695,0.266,0.3891164423639555,0.5824
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,0.6637554585152838,0.2432,0.3559718969555035,0.56
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,0.7680060652009097,0.4052,0.5305053678973554,0.6414
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,+,0.7231270358306189,0.2664,0.3893598363051739,0.5822
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,0.6710239651416122,0.2464,0.3604447045055587,0.5628
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,0.7338709677419355,0.4004,0.5181159420289855,0.6276
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,0.5932642487046632,0.1832,0.2799511002444987,0.5288
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,0.4056525353283458,0.1952,0.2635700783148798,0.4546
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,0.6964725184577523,0.3396,0.4565743479429955,0.5958
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,0.5917312661498708,0.1832,0.2797800855222969,0.5284
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,0.4281818181818181,0.1884,0.2616666666666667,0.4684
traditional,svm,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,0.645186953062848,0.3244,0.4317274421080649,0.573
